"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"368",17,"is white","free_production",20212,11,"larva","larva is white",0
"369",17,"doesn't carry malaria","free_production",7239,12,"wasp","wasp doesn't carry malaria",0
"370",17,"doesn't carry Lyme disease","free_production",4042,13,"bee","bee doesn't carry Lyme disease",0
"371",17,"doesn't eat people","free_production",12209,14,"rollypolly","rollypolly doesn't eat people",0
"372",17,"carries Lyme disease","free_production",5246,15,"tick","tick carries Lyme disease",1
"373",17,"doesn't attack swimmers","free_production",6859,16,"fly","fly doesn't attack swimmers",0
"374",17,"doesn't have beautiful feathers","free_production",4727,17,"lizard","lizard doesn't have beautiful feathers",0
"375",17,"is male","free_production",3158,18,"dog","dog is male",0
"376",17,"attacks swimmers","free_production",3981,19,"leech","leech attacks swimmers",0
"377",17,"has a mane","free_production",5531,20,"bee","bee has a mane",0
"378",17,"has a pouch","free_production",5148,21,"kangaroo","kangaroo has a pouch",1
"379",18,"has a mane","free_production",12516,1,"tiger","tiger has a mane",0
"380",18,"doesn't have beautiful feathers","free_production",9944,2,"lizard","lizard doesn't have beautiful feathers",0
"381",18,"doesn't carry Lyme disease","free_production",6413,3,"cat","cat doesn't carry Lyme disease",0
"382",18,"doesn't carry malaria","free_production",4818,4,"turkey","turkey doesn't carry malaria",0
"383",18,"has wings","free_production",4894,5,"owl","owl has wings",0
"384",18,"has a pouch","free_production",4614,6,"kangaroo","kangaroo has a pouch",1
"385",18,"carries malaria","free_production",6928,7,"bear","bear carries malaria",0
"386",18,"is white","free_production",7390,8,"panda","panda is white",0
"387",18,"is male","free_production",3631,9,"bear","bear is male",0
"388",18,"doesn't attack swimmers","free_production",7779,10,"bas","bas doesn't attack swimmers",0
"389",18,"doesn't eat people","free_production",3148,11,"bas","bas doesn't eat people",0
"390",18,"is female","free_production",7404,12,"trout","trout is female",0
"391",18,"has spots","free_production",5450,13,"eel","eel has spots",0
"392",18,"is full-grown","free_production",4324,14,"bear","bear is full-grown",0
"393",18,"is juvenile","free_production",9572,15,"cub","cub is juvenile",0
"394",18,"eats people","free_production",4241,16,"shark","shark eats people",0
"395",18,"is red","free_production",5269,17,"hippo","hippo is red",0
"396",18,"has beautiful feathers","free_production",5418,18,"bluejay","bluejay has beautiful feathers",0
"397",18,"lays eggs","free_production",4434,19,"chicken","chicken lays eggs",0
"398",18,"attacks swimmers","free_production",5346,20,"shark","shark attacks swimmers",1
"399",18,"carries Lyme disease","free_production",9180,21,"skunk","skunk carries Lyme disease",0
"400",19,"has wings","free_production",8393,1,"butterfly","butterfly has wings",0
"401",19,"is juvenile","free_production",8820,2,"rabbit","rabbit is juvenile",0
"402",19,"has beautiful feathers","free_production",6895,3,"peacock","peacock has beautiful feathers",1
"403",19,"is female","free_production",8417,4,"squirrel","squirrel is female",0
"404",19,"is full-grown","free_production",5014,5,"horse","horse is full-grown",0
"405",19,"is male","free_production",5810,6,"dog","dog is male",0
"406",19,"doesn't eat people","free_production",5742,7,"cat","cat doesn't eat people",0
"407",19,"is red","free_production",12641,8,"cardinal","cardinal is red",1
"408",19,"has a mane","free_production",4662,9,"horse","horse has a mane",0
"409",19,"carries malaria","free_production",7591,10,"mosquito","mosquito carries malaria",1
"410",19,"is white","free_production",4966,11,"sheep","sheep is white",0
"411",19,"has a pouch","free_production",5070,12,"kangaroo","kangaroo has a pouch",1
"412",19,"has spots","free_production",5723,13,"leopard","leopard has spots",1
"413",19,"eats people","free_production",9684,14,"shark","shark eats people",0
"414",19,"doesn't carry Lyme disease","free_production",11432,15,"lion","lion doesn't carry Lyme disease",0
"415",19,"attacks swimmers","free_production",7080,16,"shark","shark attacks swimmers",1
"416",19,"doesn't have beautiful feathers","free_production",22775,17,"cat","cat doesn't have beautiful feathers",0
"417",19,"lays eggs","free_production",5627,18,"hen","hen lays eggs",0
"418",19,"doesn't carry malaria","free_production",8906,19,"dolphin","dolphin doesn't carry malaria",0
"419",19,"carries Lyme disease","free_production",4507,20,"tick","tick carries Lyme disease",1
"420",19,"doesn't attack swimmers","free_production",7254,21,"cat","cat doesn't attack swimmers",0
"421",20,"is male","free_production",13437,1,"horse","horse is male",0
"422",20,"is full-grown","free_production",7849,2,"dog","dog is full-grown",0
"423",20,"lays eggs","free_production",7060,3,"spider","spider lays eggs",0
"424",20,"carries malaria","free_production",7170,4,"mosquito","mosquito carries malaria",1
"425",20,"has beautiful feathers","free_production",6944,5,"peacock","peacock has beautiful feathers",1
"426",20,"has wings","free_production",5382,6,"bird","bird has wings",0
"427",20,"has a mane","free_production",5259,7,"lion","lion has a mane",1
"428",20,"is female","free_production",6361,8,"cat","cat is female",0
"429",20,"doesn't eat people","free_production",5872,9,"lizard","lizard doesn't eat people",0
"430",20,"doesn't have beautiful feathers","free_production",13166,10,"fly","fly doesn't have beautiful feathers",0
"431",20,"is juvenile","free_production",12694,11,"bee","bee is juvenile",0
"432",20,"is red","free_production",5430,12,"fox","fox is red",0
"433",20,"eats people","free_production",5433,13,"bear","bear eats people",0
"434",20,"carries Lyme disease","free_production",4825,14,"tick","tick carries Lyme disease",1
"435",20,"has spots","free_production",5039,15,"cheeta","cheeta has spots",0
"436",20,"has a pouch","free_production",4760,16,"kangaroo","kangaroo has a pouch",1
"437",20,"attacks swimmers","free_production",5609,17,"shark","shark attacks swimmers",1
"438",20,"is white","free_production",10064,18,"polarbear","polarbear is white",0
"439",20,"doesn't carry malaria","free_production",16768,19,"nat","nat doesn't carry malaria",0
"440",20,"doesn't carry Lyme disease","free_production",13680,20,"catapiller","catapiller doesn't carry Lyme disease",0
"441",20,"doesn't attack swimmers","free_production",8233,21,"dolphin","dolphin doesn't attack swimmers",0
"442",21,"is full-grown","free_production",5923,1,"human","human is full-grown",0
"443",21,"eats people","free_production",9848,2,"wolf","wolf eats people",0
"444",21,"doesn't have beautiful feathers","free_production",8582,3,"duck","duck doesn't have beautiful feathers",0
"445",21,"has wings","free_production",3576,4,"bee","bee has wings",0
"446",21,"attacks swimmers","free_production",4340,5,"goose","goose attacks swimmers",0
"447",21,"is red","free_production",4098,6,"ladybug","ladybug is red",0
"448",21,"carries malaria","free_production",5349,7,"mosquito","mosquito carries malaria",1
"449",21,"is female","free_production",5386,8,"dog","dog is female",0
"450",21,"has beautiful feathers","free_production",3866,9,"peacock","peacock has beautiful feathers",1
"451",21,"doesn't eat people","free_production",7315,10,"cat","cat doesn't eat people",0
"452",21,"is male","free_production",3367,11,"dog","dog is male",0
"453",21,"has a pouch","free_production",3293,12,"kangaroo","kangaroo has a pouch",1
"454",21,"is white","free_production",7396,13,"sheep","sheep is white",0
"455",21,"has a mane","free_production",2855,14,"lion","lion has a mane",1
"456",21,"doesn't carry malaria","free_production",7291,15,"cow","cow doesn't carry malaria",0
"457",21,"lays eggs","free_production",3151,16,"chicken","chicken lays eggs",0
"458",21,"is juvenile","free_production",13597,17,"duck","duck is juvenile",0
"459",21,"doesn't attack swimmers","free_production",4903,18,"dolphin","dolphin doesn't attack swimmers",0
"460",21,"has spots","free_production",2391,19,"cow","cow has spots",0
"461",21,"doesn't carry Lyme disease","free_production",14048,20,"bull","bull doesn't carry Lyme disease",0
"462",21,"carries Lyme disease","free_production",3247,21,"deer","deer carries Lyme disease",0
"463",22,"is red","free_production",33773,1,"ant","ant is red",0
"464",22,"doesn't eat people","free_production",4557,2,"cow","cow doesn't eat people",0
"465",22,"has spots","free_production",13601,3,"dalmatian","dalmatian has spots",0
"466",22,"has a mane","free_production",6867,4,"horse","horse has a mane",0
"467",22,"is juvenile","free_production",10199,5,"puppy","puppy is juvenile",0
"468",22,"carries Lyme disease","free_production",5273,6,"tick","tick carries Lyme disease",1
"469",22,"has a pouch","free_production",5491,7,"opossum","opossum has a pouch",0
"470",22,"carries malaria","free_production",4338,8,"mosquito","mosquito carries malaria",1
"471",22,"is male","free_production",3947,9,"bull","bull is male",0
"472",22,"is female","free_production",14361,10,"spider","spider is female",0
"473",22,"has wings","free_production",3739,11,"bird","bird has wings",0
"474",22,"is white","free_production",7459,12,"dove","dove is white",0
"475",22,"attacks swimmers","free_production",4657,13,"shark","shark attacks swimmers",1
"476",22,"is full-grown","free_production",7516,14,"dog","dog is full-grown",0
"477",22,"doesn't have beautiful feathers","free_production",5222,15,"beetle","beetle doesn't have beautiful feathers",0
"478",22,"doesn't attack swimmers","free_production",7673,16,"manatee","manatee doesn't attack swimmers",0
"479",22,"lays eggs","free_production",4060,17,"turtle","turtle lays eggs",0
"480",22,"doesn't carry Lyme disease","free_production",18638,18,"koala","koala doesn't carry Lyme disease",0
"481",22,"eats people","free_production",5607,19,"tiger","tiger eats people",1
"482",22,"doesn't carry malaria","free_production",6617,20,"alligator","alligator doesn't carry malaria",0
"483",22,"has beautiful feathers","free_production",5101,21,"peacock","peacock has beautiful feathers",1
"484",23,"has wings","free_production",6199,1,"bird","bird has wings",0
"485",23,"has a pouch","free_production",7847,2,"kangaroo","kangaroo has a pouch",1
"486",23,"has a mane","free_production",4997,3,"lion","lion has a mane",1
"487",23,"doesn't carry Lyme disease","free_production",19824,4,"cockroache","cockroache doesn't carry Lyme disease",0
"488",23,"is juvenile","free_production",7824,5,"dog","dog is juvenile",0
"489",23,"is full-grown","free_production",8984,6,"gorilla","gorilla is full-grown",0
"490",23,"is male","free_production",11272,7,"shark","shark is male",0
"491",23,"attacks swimmers","free_production",7352,8,"shark","shark attacks swimmers",1
"492",23,"is red","free_production",6777,9,"redpanda","redpanda is red",0
"493",23,"doesn't have beautiful feathers","free_production",6432,10,"crow","crow doesn't have beautiful feathers",0
"494",23,"has beautiful feathers","free_production",6142,11,"peacock","peacock has beautiful feathers",1
"495",23,"carries malaria","free_production",8848,12,"mosquito","mosquito carries malaria",1
"496",23,"is white","free_production",6008,13,"swan","swan is white",1
"497",23,"doesn't carry malaria","free_production",9248,14,"polarbear","polarbear doesn't carry malaria",0
"498",23,"is female","free_production",10752,15,"cat","cat is female",0
"499",23,"doesn't attack swimmers","free_production",10280,16,"dolphin","dolphin doesn't attack swimmers",0
"500",23,"has spots","free_production",6479,17,"cow","cow has spots",0
"501",23,"eats people","free_production",8848,18,"maggot","maggot eats people",0
"502",23,"carries Lyme disease","free_production",3936,19,"tick","tick carries Lyme disease",1
"503",23,"lays eggs","free_production",5711,20,"chicken","chicken lays eggs",0
"504",23,"doesn't eat people","free_production",11728,21,"goat","goat doesn't eat people",0
"505",24,"eats people","free_production",12368,1,"lion","lion eats people",0
"506",24,"doesn't carry Lyme disease","free_production",7400,2,"dog","dog doesn't carry Lyme disease",0
"507",24,"carries Lyme disease","free_production",5224,3,"deer","deer carries Lyme disease",0
"508",24,"is male","free_production",12271,4,"bird","bird is male",0
"509",24,"is red","free_production",4417,5,"ball","ball is red",0
"510",24,"lays eggs","free_production",4727,6,"hen","hen lays eggs",0
"511",24,"doesn't eat people","free_production",5944,7,"dog","dog doesn't eat people",0
"512",24,"attacks swimmers","free_production",5265,8,"shark","shark attacks swimmers",1
"513",24,"carries malaria","free_production",6391,9,"mosquito","mosquito carries malaria",1
"514",24,"is full-grown","free_production",8568,10,"elephant","elephant is full-grown",0
"515",24,"has wings","free_production",4695,11,"bird","bird has wings",0
"516",24,"is female","free_production",7263,12,"butterfly","butterfly is female",0
"517",24,"doesn't carry malaria","free_production",8064,13,"tick","tick doesn't carry malaria",0
"518",24,"is juvenile","free_production",10696,14,"rabbit","rabbit is juvenile",0
"519",24,"doesn't attack swimmers","free_production",5097,15,"whale","whale doesn't attack swimmers",0
"520",24,"has a mane","free_production",4903,16,"horse","horse has a mane",0
"521",24,"has beautiful feathers","free_production",5177,17,"turkey","turkey has beautiful feathers",0
"522",24,"doesn't have beautiful feathers","free_production",5167,18,"hen","hen doesn't have beautiful feathers",0
"523",24,"has a pouch","free_production",7920,19,"kangaroo","kangaroo has a pouch",1
